# path=square5
t,leg,leg_type,true_x,true_y,true_yaw,loc_x,loc_y,loc_yaw,glob_x,glob_y,glob_yaw,odom_x,odom_y,odom_yaw,cum_dist,cum_rot
1785541514.643,15,turn,0.0866,0.0603,0.05587,0.0848,0.0668,0.05587,nan,nan,nan,-0.9051,1.8160,0.79663,20.2844,6.33919
1785541514.893,15,turn,0.0866,0.0583,0.10757,0.0848,0.0668,0.10757,nan,nan,nan,-0.9051,1.8160,0.91663,20.2864,6.39089
1785541515.143,15,turn,0.0866,0.0535,0.16253,0.0848,0.0668,0.16253,nan,nan,nan,-0.9051,1.8160,1.04663,20.2912,6.44585
1785541515.393,15,turn,0.0866,0.0469,0.21205,0.0848,0.0668,0.21205,nan,nan,nan,-0.9051,1.8160,1.16663,20.2978,6.49537
1785541515.643,15,turn,0.0866,0.0402,0.26451,0.0848,0.0668,0.25857,nan,nan,nan,-0.9051,1.8160,1.29663,20.3046,6.54783
1785541515.893,15,turn,0.0866,0.0354,0.31090,0.0848,0.0668,0.31090,nan,nan,nan,-0.9051,1.8160,1.41663,20.3094,6.59422
1785541516.143,15,turn,0.0866,0.0318,0.35870,0.0848,0.0668,0.35332,nan,nan,nan,-0.9051,1.8160,1.54663,20.3129,6.64202
1785541516.393,15,turn,0.0866,0.0300,0.40041,0.0848,0.0668,0.40041,nan,nan,nan,-0.9051,1.8160,1.66663,20.3147,6.68373
1785541516.643,15,turn,0.0866,0.0296,0.44325,0.0848,0.0668,0.43830,nan,nan,nan,-0.9051,1.8160,1.79663,20.3151,6.72657
1785541516.893,15,turn,0.0866,0.0296,0.48452,0.0848,0.0668,0.48452,nan,nan,nan,-0.9051,1.8160,1.91663,20.3151,6.76784
1785541517.143,15,turn,0.0866,0.0296,0.53262,0.0848,0.0668,0.52689,nan,nan,nan,-0.9051,1.8160,2.04663,20.3151,6.81594
1785541517.393,15,turn,0.0866,0.0296,0.58032,0.0848,0.0667,0.58032,nan,nan,nan,-0.9051,1.8160,2.16663,20.3151,6.86364
1785541517.643,15,turn,0.0866,0.0296,0.63575,0.0848,0.0667,0.62915,nan,nan,nan,-0.9051,1.8160,2.29663,20.3151,6.91907
1785541517.893,15,turn,0.0866,0.0296,0.69059,0.0848,0.0667,0.69059,nan,nan,nan,-0.9051,1.8160,2.41663,20.3151,6.97391
1785541518.143,15,turn,0.0866,0.0296,0.75423,0.0848,0.0667,0.74665,nan,nan,nan,-0.9051,1.8160,2.54663,20.3151,7.03755
1785541518.393,15,turn,0.0866,0.0294,0.81490,0.0848,0.0667,0.81490,nan,nan,nan,-0.9051,1.8160,2.66663,20.3153,7.09822
1785541518.643,15,turn,0.0866,0.0294,0.88071,0.0848,0.0667,0.87292,nan,nan,nan,-0.9051,1.8160,2.79663,20.3153,7.16403
1785541518.893,15,turn,0.0866,0.0294,0.94500,0.0848,0.0667,0.94500,nan,nan,nan,-0.9051,1.8160,2.91663,20.3153,7.22832
1785541519.143,15,turn,0.0866,0.0294,1.01880,0.0848,0.0667,1.01005,nan,nan,nan,-0.9051,1.8160,3.04663,20.3153,7.30212
1785541519.393,15,turn,0.0866,0.0294,1.09106,0.0848,0.0667,1.09106,nan,nan,nan,-0.9051,1.8160,-3.11656,20.3153,7.37438
1785541519.643,15,turn,0.0867,0.0294,1.17428,0.0848,0.0667,1.16440,nan,nan,nan,-0.9051,1.8160,-2.98656,20.3153,7.45760
1785541519.893,15,turn,0.0867,0.0294,1.25172,0.0848,0.0667,1.25172,nan,nan,nan,-0.9051,1.8160,-2.86656,20.3154,7.53504
1785541520.143,15,turn,0.0867,0.0294,1.33135,0.0848,0.0667,1.32235,nan,nan,nan,-0.9051,1.8160,-2.73656,20.3154,7.61467
1785541520.393,15,turn,0.0867,0.0294,1.40186,0.0848,0.0667,1.40186,nan,nan,nan,-0.9051,1.8160,-2.61656,20.3154,7.68518
1785541520.643,15,turn,0.0867,0.0295,1.47602,0.0848,0.0667,1.46755,nan,nan,nan,-0.9051,1.8160,-2.48656,20.3155,7.75933
1785541520.893,15,turn,0.0866,0.0295,1.54327,0.0848,0.0667,1.54327,nan,nan,nan,-0.9051,1.8160,-2.36656,20.3155,7.82659
1785541521.144,16,pause,0.0866,0.0296,1.61576,0.0848,0.0667,1.60739,nan,nan,nan,-0.9051,1.8160,-2.23656,20.3156,7.89908
1785541521.393,16,pause,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
1785541521.643,16,pause,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
1785541521.893,16,pause,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
1785541522.143,16,pause,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
1785541522.393,16,pause,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
1785541522.643,17,done,0.0866,0.0296,1.61760,0.0848,0.0667,1.61760,nan,nan,nan,-0.9051,1.8160,-2.23406,20.3156,7.90092
